병원/약국명,병원/약국구분,소재지주소,경도,위도
프라자사랑약국,약국,"서울특별시 광진구 능동로 315 1층 (중곡동, 대남빌딩)",127.079608,37.55785867
프라자사랑약국,약국,서울특별시 송파구 백제고분로 438 1층 (송파동),127.112197,37.50971828
프라자약국,약국,서울특별시 송파구 양재대로 1222 (방이동),127.1326157,37.51645028
프라자약국,약국,"서울특별시 관악구 봉천로 391 115호 (봉천동, 두산아파트에이상가)",126.9432504,37.48347131
프라자약국,약국,서울특별시 강서구 강서로 267 송화쇼핑센터 1층 (내발산동),126.8359413,37.54959982
프라자약국,약국,서울특별시 마포구 신촌로 238 1층 (아현동),126.9521614,37.55696655
프라자약국,약국,서울특별시 양천구 중앙로32길 55 (신정동),126.8594395,37.51985333
프라자약국,약국,서울특별시 영등포구 선유로 42 (문래동3가),126.8891586,37.51764257
프라자약국,약국,"서울특별시 금천구 가산디지털1로 168 A/115호 (가산동, 우림라이온스밸리)",126.8826362,37.4799658
프리마약국,약국,"서울특별시 송파구 올림픽로4길 42 109호 (잠실동, 프리마상가 109호)",127.0717061,37.50747373
프리모약국,약국,"서울특별시 강남구 강남대로 240 314호일부호 (도곡동, 양재SK허브프리모상가)",127.0344297,37.48525957
플러스약국,약국,"서울특별시 구로구 경인로 661 (신도림동, 신도림1차푸르지오)",126.8874747,37.50916331
플러스약국,약국,"서울특별시 종로구 종로 78 1층 (종로2가, 미려빌딩)",126.9860421,37.56988081
플러스약국,약국,"서울특별시 강남구 테헤란로 111 1층 일부호 (역삼동, 대건빌딩)",127.0292818,37.49888125
플러스엔약국,약국,"서울특별시 서초구 강남대로53길 7 102호 (서초동, 애니타워)",127.0282594,37.49426338
플러스튼튼약국,약국,서울특별시 관악구 남부순환로 1635 1층 (신림동),126.9323315,37.48483565
피나팜맑은약국,약국,서울특별시 송파구 송파대로 201 송파 테라타워2 B동 144호 (문정동),127.1206327,37.48782906
피보약국,약국,서울특별시 영등포구 영등포로 180-1 (영등포동4가),126.9014928,37.52032973
피크약국,약국,서울특별시 마포구 양화로 61 두암빌딩 1층 (서교동),126.9150733,37.5508329
피플팜문래약국,약국,서울특별시 영등포구  당산로 34-0 (문래동3가),126.8964935,37.51746278
필약국,약국,서울특별시 관악구 남부순환로 1605 1층 (신림동),126.9290851,37.48437501
필약국,약국,"서울특별시 강동구 올림픽로 664 2층 205호 (천호동, 대우한강베네시티)",127.1249756,37.54055443
필약국,약국,서울특별시 강북구 오현로 193 (번동),127.039335,37.62898225
필약국,약국,"서울특별시 중구 필동로 14 103호 (필동2가, 대평빌딩)",126.9958941,37.56041181
필온누리약국,약국,서울특별시 서대문구 신촌로 89 (창천동),126.9362516,37.5555948
하계약국,약국,서울특별시 노원구 공릉로58가길 8 (하계동),127.0729505,37.63591491
하나로약국,약국,서울특별시 은평구 연서로 277-1 (불광동),126.925193,37.62115354
하나로약국,약국,"서울특별시 도봉구 마들로11길 20 1층 (창동, 농협창동유통센타)",127.0526241,37.65581881
하나로약국,약국,"서울특별시 노원구 초안산로 7 105호 (월계동, 월계2단지주공아파트종합상가)",127.0549236,37.62859592
하나로약국,약국,서울특별시 영등포구 영등포로 208-1 (영등포동4가),126.9044291,37.5196618
하나로약국,약국,"서울특별시 강서구 양천로 677 1층 (염창동, 염창하이츠빌딩)",126.8718949,37.55127251
하나로약국,약국,서울특별시 서초구 청계산로 10 1층 (양재동),127.0433806,37.46268831
하나로약국,약국,서울특별시 송파구 마천로 264 흥일빌딩 1층 (거여동),127.1461541,37.49808807
하나로약국,약국,서울특별시 중랑구 망우로 192 (상봉동),127.0741435,37.59318999
하나로온누리약국,약국,서울특별시 관악구 은천로 38 (봉천동),126.9394216,37.48603676
하나메디칼약국,약국,서울특별시 송파구 오금로 504 1층 (거여동),127.1446481,37.49285456
하나메디칼약국,약국,"서울특별시 강서구 금낭화로 91-2 105호 (방화동, 대승프라자)",126.8110803,37.57364819
하나약국,약국,서울특별시 강남구 압구정로 224 208호 (신사동),127.032149,37.52856305
하나약국,약국,"서울특별시 송파구 송파대로 111 205동 305호 (문정동, 파크하비오)",127.1244338,37.48053682
하나약국,약국,서울특별시 도봉구 마들로 697 (도봉동),127.0463659,37.67250564
하나약국,약국,서울특별시 강동구 양재대로 1466 1층 102호 (길동),127.1398684,37.53675767
하나약국,약국,서울특별시 동대문구 천호대로 273 1층 2호 (답십리동),127.0520496,37.56783893
하나약국,약국,서울특별시 은평구 진관3로 20 (진관동),126.918896,37.63891271
하나약국,약국,서울특별시 중랑구 면목로 419 1층 (면목동),127.086983,37.58937334
하나약국,약국,"서울특별시 서초구 법원로2길 23 101호 (서초동, 한성빌딩)",127.0132607,37.49443239
하나약국,약국,서울특별시 강북구 삼양로 613 우암빌딩 1층 (우이동),127.0133797,37.65766107
하나약국,약국,"서울특별시 노원구 동일로203가길 29 258호,259호 (중계동, 브라운스톤중계)",127.0642845,37.63987723
하나약국,약국,서울특별시 구로구 구로동로 179 (구로동),126.8956348,37.48801349
하나약국,약국,"서울특별시 중구 무교로 32 4층 (무교동, 효령빌딩)",126.979562,37.56876746
하나약국,약국,서울특별시 양천구 월정로 127 (신월동),126.8379012,37.53041101
하나약국,약국,서울특별시 동작구 여의대방로24길 30 (신대방동),126.9218336,37.49782962
하나온누리약국,약국,"서울특별시 성북구 화랑로 95 (하월곡동, 새서울신용협동조합)",127.0424518,37.60327911
하나온누리약국,약국,서울특별시 동대문구 사가정로 206 1층 (장안동),127.0678805,37.57842452
하늘사랑약국,약국,서울특별시 양천구 목동동로 293 (목동),126.8757718,37.52817803
하늘수한약국,약국,"서울특별시 강서구 공항대로 269-15 316-1호 (마곡동, 힐스테이트에코마곡)",126.8372423,37.55961086
하늘약국,약국,서울특별시 마포구 독막로 2 2층 (합정동),126.9136376,37.54849129
하늘약국,약국,서울특별시 동대문구 전농로 91 (답십리동),127.0571366,37.57312867
하늘약국,약국,"서울특별시 강남구 논현로 841 1층 111호 (신사동, 제이비미소빌딩)",127.0279063,37.52406193
하늘약국,약국,서울특별시 은평구 서오릉로 41-17 (녹번동),126.9239408,37.60444781
하늘약국,약국,"서울특별시 구로구 시흥대로 547 (구로동, 금강빌딩)",126.9003951,37.48213832
하늘약국,약국,서울특별시 양천구 중앙로 298 문화트윈타워 101호 (신정동),126.8519027,37.5228137
하늘약국,약국,"서울특별시 금천구 금하로 720 306호 (시흥동, 에벤에셀프라자)",126.909483,37.4504438
하늘약국,약국,서울특별시 광진구 광나루로 604 진넥스 베르디엠 2층 202호 (구의동),127.0949131,37.54157623
하늘약국,약국,"서울특별시 강서구 금낭화로 136 118호 (방화동, 에어뷰)",126.812999,37.5773572
하늘약국,약국,"서울특별시 노원구 동일로 1361 206,207호 (상계동, 상계주공2단지아파트)",127.061284,37.65006367
하늘약국,약국,서울특별시 중랑구 망우로 198 (상봉동),127.0748982,37.59318135
하늘약국,약국,서울특별시 중구 다산로 245 (무학동),127.0158824,37.56501916
하늘약국,약국,서울특별시 송파구 백제고분로 276 202호 (석촌동),127.0972584,37.50210705
하늘약국,약국,"서울특별시 관악구 장군봉1길 56 101호 (봉천동, 우형쇼핑센타)",126.9431059,37.48140886
하늘온누리약국,약국,서울특별시 강남구 영동대로 602 5층 일부호 (삼성동),127.0605805,37.51468429
하늘팜약국,약국,"서울특별시 강서구 양천로 461 (가양동, 주영빌딩)",126.8522245,37.56304701
하늘후문약국,약국,"서울특별시 동대문구 황물로 168 한성아펠시티 122,123호 (답십리동)",127.0562138,37.5652339
하니약국,약국,서울특별시 노원구 동일로 1099 (공릉동),127.0715513,37.62792739
하님약국,약국,서울특별시 노원구 한글비석로 410 1층 (상계동),127.0712365,37.6612543
하루약국,약국,서울특별시 관악구 호암로26길 43 1층 (신림동),126.9360372,37.47044518
하비온누리약국,약국,"서울특별시 송파구 송파대로 111 205동 414호 (문정동, 파크하비오)",127.1244338,37.48053682
하얀약국,약국,서울특별시 관악구 난곡로 327-1 1층 (신림동),126.9139588,37.48328908
하얀약국,약국,서울특별시 성북구 아리랑로 9 산맥프라자 2층 202호 (동소문동6가),127.0159783,37.59373193
하얀약국,약국,서울특별시 노원구 동일로197길 21 우성빌딩 1층 (공릉동),127.0702353,37.62841041
하얀약국,약국,서울특별시 중구 마른내로 8-1 (저동2가),126.988803,37.56450274
하얀약국,약국,서울특별시 금천구 남부순환로 1290 (가산동),126.8940774,37.47837221
하은약국,약국,서울특별시 강북구 노해로 118 1층 (수유동),127.0246444,37.64559531
하은약국,약국,서울특별시 동대문구 사가정로 110 (전농동),127.0572835,37.5770107
하이약국,약국,"서울특별시 중구 명동9가길 12 3층 (을지로2가, 메트로알이지)",126.9839344,37.56516775
하이약국,약국,"서울특별시 강남구 언주로 859 1층 (신사동, 쉬즈.애비뉴빌딩)",127.0331153,37.52719456
하이약국,약국,서울특별시 용산구 한강대로 256 1층 (남영동),126.9735251,37.54129013
하이온누리약국,약국,서울특별시 금천구 가산디지털1로 145 에이스하이엔드타워3차 105호 (가산동),126.8815991,37.47816902
하이온누리약국,약국,"서울특별시 성동구 행당로 87 107호 (행당동, 행당동 대림아파트)",127.0285445,37.55729284
하이팜약국,약국,"서울특별시 은평구 통일로 1050 2층 (진관동, 롯데마트은평점)",126.9179001,37.63753669
하이팜약국,약국,서울특별시 서초구 사임당로 178 이즈타워 103호 (서초동),127.0290563,37.49222832
하임온누리약국,약국,"서울특별시 마포구 도화길 43 108호 (도화동, 나눔빌딩)",126.950254,37.54178799
하트약국,약국,서울특별시 종로구 대학로 128 1층 (동숭동),127.0021627,37.58271412
하하약국,약국,"서울특별시 광진구 면목로 127 2층 214호 (중곡동, 신성그랜드타워)",127.0804161,37.56506217
학동약국,약국,서울특별시 강남구 학동로 203 1층 (논현동),127.0311884,37.51442599
한가람약국,약국,서울특별시 동대문구 망우로 77 1층 (휘경동),127.0617702,37.59019612
한가족약국,약국,서울특별시 송파구 송파대로 423 (석촌동),127.1073517,37.50452513
한강메디칼약국,약국,서울특별시 강서구 허준로 23 107호 (가양동),126.8459172,37.57152774
한강약국,약국,서울특별시 영등포구 버드나루로7길 7 (영등포동2가),126.9099929,37.52283427
한강약국,약국,서울특별시 성북구 도봉로 3 1층 (길음동),127.0298478,37.60942964
한겨레약국,약국,서울특별시 은평구 연서로 219 (갈현동),126.9197198,37.61832693
한결약국,약국,"서울특별시 양천구 오목로 344 (목동, 청학빌딩)",126.8751423,37.5237525
한결약국,약국,"서울특별시 노원구 노해로 494 207호 (상계동, 고려빌딩)",127.0630319,37.65453628
한결약국,약국,"서울특별시 송파구 올림픽로35길 124 2동 410,411호 (신천동, 장미아파트 에이상가)",127.1007099,37.51734606
한국생약국,약국,서울특별시 관악구 쑥고개로 71 (봉천동),126.9443697,37.47962219
한국약국,약국,"서울특별시 용산구 이촌로 303 21동 112호 (이촌동, 현대아파트)",126.9822923,37.51936961
한국약국,약국,서울특별시 동대문구 약령시로 123 1층 (청량리동),127.04363,37.58322757
한국희귀필수의약품센터,약국,"서울특별시 중구 무교로 6 12층(을지로1가 16, 금세기빌딩) (을지로1가)",126.97948,37.56647648
한길약국,약국,서울특별시 관악구 남부순환로 1739 (봉천동),126.9434057,37.48245585
한길약국,약국,서울특별시 광진구 동일로 262 (군자동),127.0713426,37.55469108
한남더힐한약국,약국,서울특별시 용산구 한남대로46길 26 1층 1호 (한남동),127.0024635,37.54366105
한독약국,약국,서울특별시 종로구 동숭길 52 (동숭동),127.0044517,37.58060325
한독약국,약국,서울특별시 송파구 중대로 80 문정프라자 (문정동),127.1178427,37.49176245
한독약국,약국,서울특별시 강북구 수유로23길 57 (수유동),127.0219795,37.63890338
한독프라자약국,약국,서울특별시 구로구 구로동로26길 133 (구로동),126.8916242,37.50568442
한라약국,약국,서울특별시 동작구 사당로 301 사당동빌딩 3층 (사당동),126.9807948,37.4852986
한라약국,약국,서울특별시 용산구 보광로 124 (이태원동),126.9942761,37.5338421
